,age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
16029,26,287420,13,1,3,0,0,0,0,60,1,1,0
16030,24,163595,9,1,4,0,1,0,0,40,1,1,1
16031,35,170092,9,1,0,3,0,0,0,20,1,1,1
16032,37,287031,10,0,2,0,1,1,0,75,1,0,1
16033,42,59474,9,1,3,0,1,0,0,40,1,1,1
16034,37,99151,9,0,1,0,0,0,0,40,1,0,1
16035,37,206888,9,1,3,0,0,0,0,50,1,1,1
16037,22,173736,9,0,2,0,1,0,0,40,1,1,1
16038,24,182163,7,1,3,0,0,0,0,40,0,1,1
16039,45,311080,10,0,2,0,1,0,0,40,1,0,0
16040,29,389857,9,1,3,0,1,0,0,50,1,0,2
16041,23,297152,10,1,4,3,0,0,0,25,1,1,1
16042,24,130534,13,1,3,0,1,0,0,40,1,1,0
16043,25,137301,12,1,4,0,0,0,0,40,1,1,1
16044,58,316235,9,1,5,0,0,0,0,32,1,1,1
16045,28,32922,11,1,3,0,1,0,0,60,1,1,2
16046,58,118303,9,1,3,0,0,0,0,35,1,0,1
16047,18,188241,7,1,4,0,1,0,0,16,1,1,1
16048,59,236731,4,0,2,0,1,0,0,40,0,1,1
16049,39,209397,9,1,0,0,0,0,0,40,1,1,1
16050,53,290640,10,0,2,0,1,0,0,50,1,0,2
16051,54,221915,15,1,5,0,0,0,0,65,1,1,1
16052,51,175246,9,0,2,0,1,0,0,50,1,0,1
16053,59,159724,14,0,2,0,1,1,0,55,1,0,1
16054,42,160369,9,1,3,0,1,0,0,40,1,0,0
16055,36,461337,10,0,1,0,0,0,0,40,1,1,1
16056,37,187311,10,1,3,0,0,0,0,60,1,1,1
16057,32,29312,10,1,4,0,1,0,0,40,1,1,1
16058,38,197365,9,0,2,0,1,0,0,50,1,1,2
16059,19,301747,9,1,4,0,0,0,0,30,1,1,1
16060,55,135439,13,1,3,0,0,0,0,48,1,1,0
16061,30,340917,9,1,3,0,1,0,0,40,1,1,1
16062,27,155057,10,0,2,0,1,0,0,50,1,0,1
16064,44,323627,13,1,3,0,0,0,0,5,1,1,1
16066,32,131425,13,0,2,0,1,0,0,50,1,1,1
16067,60,184242,9,1,0,0,0,0,0,20,1,1,1
16068,28,149769,9,1,3,2,1,0,0,40,0,1,1
16069,44,124924,9,0,2,0,1,0,0,40,0,1,1
16070,29,253003,9,1,3,0,1,0,0,16,1,1,1
16071,57,250976,9,0,2,0,1,0,0,40,1,1,0
16072,41,104196,10,1,3,0,1,0,0,60,1,1,1
16073,34,250182,7,0,2,0,1,0,0,60,1,1,2
16074,44,188331,10,1,0,0,0,0,0,42,1,1,1
16075,44,187322,13,1,3,0,1,0,0,40,1,1,1
16076,57,130714,2,0,2,0,1,0,0,22,1,1,1
16077,37,40955,13,1,3,0,1,0,0,30,1,1,1
16078,35,107125,13,0,2,0,1,0,0,16,1,0,1
16080,27,133937,10,1,3,0,1,0,0,45,1,1,1
16081,41,293485,10,0,1,0,0,1,0,40,1,0,0
16083,37,143368,16,0,2,0,1,0,0,60,1,1,2
16084,18,51789,10,1,4,0,1,0,0,8,1,1,1
16085,24,211049,4,1,0,0,0,0,0,20,1,1,0
16086,53,81794,8,0,1,0,0,0,0,40,1,1,1
16087,40,139193,9,1,3,0,1,0,1,48,1,1,1
16088,54,150999,10,1,3,0,1,0,0,60,1,1,1
16089,22,332657,10,1,3,0,0,0,0,40,1,1,1
16090,44,240043,6,1,0,3,0,0,0,30,1,1,1
16091,43,186188,10,1,0,0,0,0,0,45,0,1,1
16092,58,223400,13,0,1,0,0,0,0,20,1,0,0
16093,59,102442,13,0,1,0,0,0,0,45,1,0,0
16094,31,236599,13,0,2,0,1,0,0,45,1,0,1
16095,35,283237,9,1,4,0,1,0,0,40,1,1,1
16096,17,150106,6,1,4,0,0,0,0,20,1,1,1
16097,45,102076,10,1,0,0,0,0,0,32,1,1,1
16098,40,374764,10,1,3,0,1,0,0,40,1,1,1
16099,35,32528,9,0,2,0,1,0,0,45,1,1,1
16100,25,50053,13,1,3,0,1,0,0,45,1,1,0
16101,58,212864,9,1,3,0,1,0,0,40,1,1,1
16102,39,30673,10,1,3,0,1,0,0,50,1,0,1
16104,23,419554,9,0,2,0,1,0,0,54,1,1,1
16105,32,177216,13,1,3,0,0,0,0,40,1,1,0
16106,48,118158,12,0,2,0,1,0,0,44,1,1,1
16107,41,116391,13,0,2,0,1,0,0,40,0,1,1
16109,43,111895,13,0,2,0,1,0,0,50,1,0,1
16110,18,193290,10,1,4,0,1,0,1,20,1,1,1
16111,24,287988,13,1,3,0,1,0,0,40,1,1,0
16112,58,147653,10,0,1,0,0,0,0,32,1,1,1
16113,54,117674,14,0,2,0,1,0,0,40,1,0,1
16114,60,187458,4,0,2,0,1,0,0,40,1,1,1
16115,28,410351,10,0,2,0,1,0,0,40,1,1,1
16116,41,207578,9,0,2,0,1,0,0,40,1,0,1
16118,27,271243,10,1,0,3,1,0,0,40,0,1,0
16119,30,188798,10,1,4,0,0,0,0,20,1,1,1
16120,63,168656,13,1,3,3,1,0,0,35,0,1,0
16121,33,460408,9,1,3,0,1,1,0,50,1,1,1
16122,34,241885,9,0,2,0,1,0,0,45,1,1,1
16124,51,194097,9,0,2,0,1,0,0,40,1,1,1
16125,21,219137,6,1,4,3,1,0,0,25,1,1,1
16126,50,31621,9,0,2,0,1,0,0,40,1,0,1
16127,43,207685,9,0,2,0,1,0,0,40,1,1,1
16128,27,57052,9,0,2,0,1,1,0,40,1,1,1
16129,19,109854,9,1,4,0,0,0,0,40,1,1,1
16131,17,53611,8,1,4,0,0,0,0,6,1,1,1
16132,47,344916,12,1,3,3,1,0,0,40,1,1,1
16133,25,198813,13,1,5,3,0,0,0,40,1,1,0
16134,71,180733,14,1,3,0,0,0,0,20,1,1,1
16135,21,188073,9,1,4,3,0,0,0,40,1,1,1
16137,48,174829,12,0,2,0,1,0,0,40,1,1,1
16138,57,142791,4,1,5,0,0,0,1,3,1,1,1
16139,58,43221,10,0,2,0,1,0,1,40,1,0,2
16140,34,188736,9,0,5,4,0,0,0,20,0,1,1
16143,40,112388,14,1,3,0,1,0,0,40,1,1,0
16144,28,209641,9,1,3,0,1,0,0,32,1,1,1
16145,42,313945,14,0,2,0,1,0,0,40,0,1,1
16147,41,152742,11,1,3,0,0,1,0,40,1,1,1
16148,28,153291,9,1,4,0,0,0,0,35,1,1,2
16149,40,353432,6,1,3,0,0,0,0,35,1,1,1
16150,23,96635,10,1,4,2,1,0,0,30,1,1,1
16152,39,150057,14,1,3,0,1,0,0,50,1,0,1
16153,39,114844,13,1,3,0,1,0,1,50,1,1,1
16154,45,132847,9,1,3,0,0,0,0,40,1,1,1
16156,50,93705,10,1,3,0,0,0,0,40,1,1,2
16157,33,309350,9,0,2,0,1,0,0,40,1,1,1
16158,34,123084,7,0,4,0,0,0,0,40,1,1,1
16159,55,174662,9,0,2,0,1,0,0,32,1,1,1
16160,62,177295,9,1,0,0,0,0,0,40,1,1,0
16161,31,211880,13,0,2,0,1,0,0,40,1,1,1
16162,35,454915,5,0,2,0,1,0,0,40,1,1,2
16163,30,232475,9,1,3,0,1,0,0,40,1,1,1
16164,57,244605,10,0,2,0,1,0,0,50,1,0,2
16165,50,150876,9,0,2,3,1,0,1,55,1,0,1
16166,51,257337,9,0,2,0,1,0,0,50,1,1,1
16167,47,329144,9,0,2,0,1,1,0,45,1,0,1
16168,37,116960,13,1,3,0,1,0,0,45,1,0,1
16169,58,267663,4,0,2,0,1,0,0,40,0,1,1
16170,39,47871,13,1,0,0,0,0,0,50,1,0,1
16171,34,295922,10,1,3,0,1,0,0,40,0,0,1
16172,45,175625,9,1,0,0,0,0,0,38,1,1,1
16174,42,190179,13,0,2,0,1,1,0,40,1,0,1
16175,40,168071,11,1,3,0,1,1,0,40,1,1,1
16176,39,202027,15,0,2,0,1,0,1,50,1,0,2
16177,36,202662,14,0,2,0,1,0,0,40,1,0,1
16178,56,101436,9,1,5,1,0,0,0,35,1,1,1
16180,37,360743,10,0,2,3,1,0,0,40,1,0,1
16181,60,93272,9,0,2,0,1,0,0,40,1,1,0
16182,56,145574,9,0,2,0,1,0,0,40,1,0,1
16183,51,101722,4,0,2,1,1,1,0,47,1,1,1
16184,34,135785,13,1,3,0,0,0,0,36,1,1,1
16186,19,127709,9,1,4,3,1,0,0,30,1,1,1
16187,37,448337,9,1,0,3,0,0,0,40,1,1,0
16188,58,310320,13,0,2,0,1,0,0,40,1,0,1
16189,33,251521,7,1,3,0,0,0,0,35,1,1,1
16190,39,255503,13,1,3,0,1,0,0,40,1,0,1
16191,36,116608,9,1,3,0,0,1,0,40,1,1,1
16192,26,71009,13,1,3,2,0,0,0,40,0,1,1
16193,22,174975,11,1,4,0,0,0,0,36,1,1,1
16194,32,108023,14,1,3,0,1,0,0,40,1,1,1
16195,17,204018,7,1,0,0,1,0,0,15,1,1,1
16197,68,121846,4,1,0,1,0,0,0,20,1,1,1
16198,70,278139,9,0,2,0,1,1,0,40,1,1,1
16199,30,114691,9,1,4,0,1,0,0,40,1,1,1
16200,19,536725,10,1,5,0,0,0,0,15,0,1,0
16201,51,94432,9,0,2,0,1,0,0,40,1,1,1
16202,19,286002,10,1,5,0,1,0,0,30,0,1,1
16203,47,101684,9,0,2,0,1,0,0,40,1,1,1
16204,41,352834,13,0,2,0,1,1,0,55,1,0,1
16205,36,99146,10,0,2,0,1,0,1,40,1,0,1
16206,30,231413,10,0,2,0,1,0,0,40,1,0,1
16207,26,158846,9,0,2,0,1,0,0,45,1,1,1
16208,41,190786,13,1,3,0,1,0,0,20,1,1,0
16209,25,306513,10,0,2,0,1,0,0,45,1,1,1
16210,62,152148,5,0,2,0,1,0,0,40,1,1,1
16211,23,309580,14,1,3,0,1,0,0,40,1,1,1
16213,25,194897,9,1,4,1,1,1,0,40,1,1,1
16214,30,130078,13,1,3,0,0,0,0,45,1,1,1
16215,48,39986,9,1,3,0,1,0,0,40,1,1,1
16216,20,379198,9,1,5,4,1,0,0,40,0,1,1
16217,51,189762,10,0,1,0,0,0,0,15,1,0,1
16218,19,178147,10,1,4,0,1,0,0,10,1,1,1
16219,31,332379,9,1,3,0,1,0,0,40,1,1,1
16220,36,175759,13,0,2,0,1,1,0,50,1,0,1
16222,40,275446,9,1,4,3,1,0,0,40,1,1,1
16223,30,278522,7,1,4,3,1,0,0,40,1,1,2
16224,28,54683,10,1,3,0,1,0,1,40,1,1,2
16225,57,136107,5,0,2,3,1,0,0,40,1,0,1
16226,18,205894,7,1,4,0,1,0,0,15,1,1,1
16227,54,210736,9,0,2,0,1,0,0,40,1,0,1
16228,32,166634,9,0,2,3,1,0,0,40,1,1,1
16229,52,185283,14,1,3,0,1,0,0,40,1,1,1
16230,27,180553,9,1,0,0,0,0,0,40,1,1,1
16232,18,145005,10,1,4,0,1,0,0,20,1,1,1
16233,37,184655,9,1,3,0,1,0,0,35,1,1,2
16234,52,358554,9,0,2,3,1,0,0,40,1,0,1
16235,59,307423,5,1,3,3,1,0,0,50,1,1,1
16236,27,472070,11,1,3,0,1,0,0,40,1,1,1
16237,43,115562,9,0,2,0,1,0,0,40,1,1,0
16238,56,32446,10,0,2,0,1,0,0,40,1,0,1
16239,44,33121,10,0,2,0,1,0,0,72,1,1,2
16240,37,183345,11,1,3,0,1,0,0,45,1,1,1
16241,28,119793,11,1,3,0,1,1,0,50,1,0,1
16242,48,97883,9,1,5,0,0,0,0,25,1,1,2
16243,58,31732,13,0,2,0,1,0,0,50,1,1,2
16244,29,206250,9,0,2,0,1,0,0,45,1,1,1
16245,37,103323,12,0,2,0,1,0,0,40,1,1,1
16246,35,135436,15,0,2,0,1,0,0,50,1,0,2
16247,36,376455,11,1,3,0,1,0,0,38,1,1,1
16248,52,160703,9,0,2,0,1,0,0,48,1,1,1
16249,30,131699,9,1,3,0,1,0,0,40,1,1,1
16250,22,243842,5,1,4,0,1,0,0,40,1,1,1
16251,55,349910,12,0,2,0,1,0,0,60,1,1,2
16252,61,170262,9,0,1,0,0,1,0,38,1,0,1
16253,33,184306,9,1,0,0,1,0,0,30,1,1,1
16254,46,224202,10,0,2,0,1,0,0,50,1,1,1
16255,64,151540,7,1,0,0,0,0,0,16,1,1,1
16256,28,231197,6,1,0,0,1,0,0,40,0,1,1
16257,19,279968,9,1,3,0,0,0,0,42,1,1,1
16258,36,162651,9,1,3,0,1,0,0,40,0,1,1
16259,43,130126,13,0,2,0,1,0,0,40,1,0,2
16261,56,161662,13,0,2,0,1,0,0,42,1,0,1
16262,24,201664,10,1,4,0,1,0,0,40,1,1,0
16263,40,137142,9,0,2,0,1,0,0,60,1,1,1
16264,45,122206,12,0,2,0,1,0,0,50,1,0,2
16265,56,183169,14,1,3,0,0,0,0,40,1,1,0
16267,35,185053,13,1,4,0,0,0,0,40,1,1,0
16268,36,408427,15,0,2,0,1,0,0,60,1,0,2
16269,50,198581,15,0,2,0,1,0,0,50,1,0,2
16270,61,199198,4,1,3,3,0,0,0,21,1,1,1
16271,31,184306,11,1,4,0,1,0,1,60,1,1,1
16272,63,172740,10,0,2,0,1,0,0,40,1,1,1
16273,41,205153,11,0,2,0,1,0,0,40,1,1,1
16274,48,164964,9,0,2,0,1,0,0,40,1,1,1
16275,45,162606,9,1,3,0,0,0,0,35,1,1,1
16276,24,179627,9,0,2,0,1,0,0,40,1,1,1
16277,34,103408,10,1,3,3,1,0,0,40,0,0,1
16278,27,36440,13,1,3,0,0,0,0,40,1,1,1
16279,26,57512,11,1,4,0,1,0,0,48,1,1,1
16280,27,187981,9,1,4,0,1,0,0,40,1,1,1
16281,55,393768,11,0,2,0,1,0,0,40,1,1,1
16282,38,108726,9,0,2,0,1,0,0,40,1,0,1
16283,31,180551,9,0,1,0,0,0,0,40,1,0,1
16284,51,176240,12,0,2,0,1,0,0,40,1,0,2
16285,56,70720,8,0,2,0,1,0,0,40,1,0,1
16286,39,35890,12,0,2,0,1,0,0,40,1,1,1
16287,50,283676,10,0,2,0,1,0,0,40,1,0,1
16288,34,105540,13,0,2,0,1,0,1,40,1,1,0
16289,44,408717,9,1,3,0,1,1,0,50,1,1,1
16290,21,57916,9,1,4,0,1,0,0,40,1,1,1
16291,37,177974,10,0,2,0,1,0,0,70,1,1,1
16293,18,115839,8,1,3,0,0,0,0,30,1,1,1
16295,38,117802,9,0,2,0,1,0,0,65,1,0,1
16296,19,211355,9,1,4,0,1,0,0,12,1,1,1
16297,46,173243,9,0,2,0,1,0,0,40,1,1,1
16298,19,343200,10,1,4,0,0,0,0,25,1,1,1
16299,22,401690,10,1,4,0,0,0,0,20,0,1,1
16300,38,196123,9,0,2,0,1,0,0,50,1,1,1
16301,33,168981,14,1,4,0,0,1,0,50,1,0,1
16302,83,213866,9,1,3,0,1,0,0,8,1,1,2
16303,34,55176,10,0,2,0,1,0,0,40,1,0,1
16304,38,153976,9,0,2,0,1,0,0,40,1,1,1
16305,33,119176,10,1,0,0,0,0,0,40,1,1,1
16306,27,169117,9,0,1,3,0,0,1,40,1,0,1
16307,38,156550,9,0,2,0,1,0,0,60,1,1,1
16308,25,109609,10,1,3,0,1,0,0,25,1,1,1
16309,38,26698,9,0,2,0,1,0,0,40,1,1,1
16310,52,236497,13,0,2,0,1,0,0,48,1,0,1
16311,33,306309,14,1,3,0,1,0,0,50,1,1,0
16312,17,242773,7,1,4,0,0,0,0,20,1,1,1
16313,28,124680,13,1,3,0,0,1,0,60,1,1,1
16314,52,43909,9,1,0,3,0,0,0,40,1,1,0
16315,34,112820,9,1,3,0,1,1,0,40,1,1,1
16316,25,148300,13,1,4,0,0,0,0,15,1,1,1
16317,17,133449,5,1,4,3,1,0,0,26,1,1,1
16318,22,263670,9,1,4,3,1,0,0,80,1,1,1
16319,22,276494,9,1,3,3,1,0,0,40,1,1,1
16320,46,190115,10,0,2,0,1,0,1,40,1,0,1
16321,58,317479,9,1,3,3,0,0,0,40,1,1,1
16322,39,151248,10,1,5,0,0,0,0,35,1,1,1
16323,59,130532,10,1,3,0,0,0,0,40,0,1,0
16324,61,160062,9,0,2,0,1,0,0,40,1,1,1
16325,32,299635,11,0,2,0,1,0,0,45,1,1,1
16326,50,171225,13,0,2,2,1,0,0,40,0,0,1
16327,51,33304,9,0,2,0,1,0,0,40,1,1,1
16329,20,243878,10,1,4,0,1,0,0,40,1,1,1
16330,38,181721,13,0,2,3,1,0,0,40,1,1,0
16331,44,201435,11,0,2,3,1,0,0,40,1,0,0
16332,28,334032,11,1,3,0,1,0,0,50,1,1,1
16333,50,220019,14,0,1,0,0,0,0,40,1,1,1
16334,53,71772,16,1,3,0,1,0,0,50,1,1,1
16335,42,27661,13,0,2,0,1,0,0,45,1,1,2
16336,47,191411,14,0,2,2,1,0,0,45,0,1,1
16337,39,123945,9,0,1,0,0,0,0,40,1,0,1
16338,38,37778,9,1,3,0,1,0,0,60,1,1,2
16339,34,171216,13,1,4,0,1,0,0,50,1,1,0
16340,40,93955,10,0,1,0,0,0,0,40,1,1,1
16341,63,163809,10,1,3,0,0,0,0,20,1,1,1
16342,53,346754,10,0,1,0,0,0,0,40,1,0,1
16343,43,188436,11,1,3,0,1,0,0,48,1,1,1
16344,28,72443,10,1,3,0,1,0,1,60,1,1,1
16345,68,186350,9,1,3,0,0,0,0,10,1,0,1
16347,46,394860,13,0,2,0,1,0,0,38,1,1,0
16348,57,262642,9,1,5,0,0,0,0,40,1,1,1
16349,38,125550,9,1,3,0,0,0,0,35,1,1,1
16350,66,192504,14,0,2,0,1,0,0,40,1,1,1
16351,29,131310,12,1,4,0,0,0,0,40,1,1,1
16352,54,249322,13,0,2,0,1,1,0,50,1,0,1
16353,38,172755,9,1,3,0,1,0,0,40,1,1,1
16354,35,209993,7,1,0,0,0,0,0,8,0,1,1
16355,30,166961,13,1,4,0,0,0,0,37,1,1,1
16356,39,315291,9,1,0,3,0,0,0,40,1,1,1
16357,31,284703,14,1,3,3,1,0,0,40,1,1,1
16358,50,166565,9,0,2,0,1,0,0,50,1,1,1
16359,30,173854,9,0,2,0,1,0,0,60,1,1,2
16360,25,189219,13,1,4,0,0,0,0,40,1,1,1
16361,24,210781,13,1,3,0,0,0,0,40,0,1,1
16362,59,171328,9,1,5,3,0,0,1,40,1,1,0
16363,45,199832,13,0,2,0,1,0,0,15,1,1,1
16364,64,251292,3,1,5,0,0,0,0,20,0,1,1
16365,61,122246,8,0,1,0,0,0,0,40,1,1,1
16366,42,190767,11,1,0,0,0,0,0,40,1,1,1
16367,28,278736,3,0,2,0,1,0,0,40,0,1,1
16368,53,124963,9,1,3,0,1,0,0,40,1,1,1
16369,33,167476,7,1,3,0,1,0,0,7,1,1,2
16370,34,246104,14,0,2,3,1,0,0,40,1,1,0
16371,41,171615,10,0,2,0,1,0,0,48,1,1,1
16372,67,264095,10,0,2,0,1,1,0,24,0,0,1
16373,46,177114,12,1,0,0,0,0,0,27,1,1,1
16374,32,146154,9,0,1,0,0,0,0,40,1,1,1
16375,41,198196,9,0,2,0,1,0,0,40,1,1,1
16376,30,79712,13,0,2,4,1,0,0,40,1,1,1
16377,54,154785,13,1,3,0,1,0,0,50,1,1,2
16378,33,182423,9,1,0,3,1,0,0,40,1,1,1
16380,34,118584,13,1,3,0,0,0,0,40,1,1,1
16383,45,197418,10,1,3,0,0,0,0,48,1,1,1
16384,21,253190,9,1,4,0,1,0,0,40,1,1,1
16385,25,192273,13,0,2,0,1,0,0,40,1,1,1
16386,38,129573,9,0,2,0,1,0,0,41,1,1,1
16387,17,173807,7,1,4,0,0,0,0,15,1,1,1
16388,35,217893,9,1,3,0,0,0,0,30,1,1,1
16389,38,102938,13,0,2,0,1,0,0,40,1,1,1
16390,48,407495,12,0,2,0,1,0,0,56,1,0,0
16391,25,50053,9,1,3,3,1,0,0,40,0,1,1
16392,57,233382,14,1,3,0,1,0,0,40,0,1,1
16393,32,270968,13,1,3,0,0,0,0,50,1,0,1
16394,39,272166,13,1,3,3,1,0,0,30,1,1,0
16395,23,199915,13,1,4,0,0,0,0,35,1,1,1
16396,21,305781,9,1,0,0,1,0,0,45,1,1,1
16397,47,107682,9,1,0,0,0,0,0,48,1,1,1
16398,25,188507,4,1,5,0,0,0,0,40,0,1,1
16400,41,197069,10,1,3,3,1,1,0,40,1,1,0
16401,19,177839,9,1,4,0,0,0,0,15,1,1,1
16402,24,77665,9,1,3,0,1,0,0,42,1,1,1
16403,57,127728,13,0,2,0,1,1,0,50,1,0,1
16405,32,106742,9,0,2,0,1,0,0,40,1,1,1
16406,28,192838,11,0,2,0,1,0,0,45,1,1,2
16407,40,79531,13,0,2,0,1,0,0,75,1,0,1
16408,21,337766,10,1,4,0,1,0,0,20,1,1,0
16409,45,33234,13,0,2,0,1,0,0,40,1,0,2
16411,55,176904,6,0,2,0,1,0,0,50,1,1,1
16412,42,172148,10,0,2,3,1,0,0,40,1,1,1
16413,49,199058,9,0,2,0,1,0,0,38,1,1,1
16414,38,48093,9,0,2,0,1,0,0,40,1,1,1
16415,50,143664,13,1,3,0,1,0,0,40,1,1,1
16416,47,168337,9,0,2,0,1,0,0,48,1,0,1
16418,39,230329,13,0,2,0,1,0,0,40,0,0,1
16419,42,376072,9,0,2,0,1,0,0,30,1,1,1
16420,32,430175,9,1,5,3,0,0,0,50,1,1,1
16421,44,240628,12,1,3,0,0,1,0,40,1,1,0
16422,50,158294,15,0,2,0,1,1,0,80,1,0,2
16423,55,28735,9,1,0,1,0,0,0,45,1,1,1
16424,37,167482,9,1,4,0,1,0,0,40,1,1,1
16425,59,113203,9,1,3,0,0,0,0,40,1,1,1
16426,56,103948,7,0,2,0,1,0,0,40,1,1,1
16427,33,310525,8,1,3,3,1,0,0,32,1,1,2
16428,35,105138,13,0,2,0,1,0,0,40,1,0,1
16429,44,153489,9,1,0,0,1,0,0,40,1,1,1
16430,57,254949,9,0,2,0,1,0,0,40,1,0,0
16431,31,118149,10,1,3,3,0,0,0,40,1,1,1
16432,18,267965,7,1,3,0,0,0,0,15,1,1,1
16433,43,50646,9,0,2,0,1,0,0,70,1,1,1
16434,33,147700,9,0,2,4,1,0,0,40,1,1,1
16435,18,446771,10,1,4,0,1,0,0,25,1,1,1
16436,47,168262,13,1,4,0,1,0,0,40,1,1,1
16437,53,117058,9,1,0,0,0,0,0,40,1,1,1
16438,59,140957,11,1,3,0,1,0,0,35,1,0,2
16440,49,268234,6,0,2,0,1,0,0,40,1,1,1
16441,26,485117,12,1,3,0,1,0,0,40,1,1,1
16442,25,31350,9,1,3,0,1,0,0,60,0,1,1
16443,36,210830,14,1,4,0,0,0,0,30,1,1,0
16444,29,196420,9,1,3,0,0,0,0,45,1,1,1
16445,52,172165,6,1,5,0,0,0,0,25,1,1,1
16446,50,186565,13,0,2,0,1,0,0,50,1,1,2
16447,22,119359,13,1,4,2,0,0,0,40,1,1,1
16448,44,109684,14,1,0,0,0,0,0,40,1,1,2
16449,32,169589,11,0,2,0,1,0,0,40,1,0,1
16450,49,125421,9,1,0,0,0,0,0,38,1,1,1
16451,31,500002,2,0,2,0,1,0,0,45,0,1,1
16452,33,224141,9,0,2,0,1,0,0,40,1,1,1
16453,50,113290,9,0,1,0,0,0,0,15,1,1,1
16455,26,58098,10,1,3,0,0,0,1,40,1,1,1
16457,55,198145,13,0,2,0,1,1,0,40,1,0,1
16458,49,35406,9,1,3,0,0,0,0,20,1,1,0
16459,22,199419,9,0,1,0,0,0,0,40,1,1,1
16460,43,145441,13,0,2,0,1,0,0,38,1,0,1
16461,58,238438,10,0,2,0,1,0,0,42,1,1,1
16462,48,212954,14,0,2,0,1,1,0,40,1,0,0
16463,21,56582,7,1,4,0,1,0,0,50,1,1,1
16464,67,176931,4,1,3,0,0,0,0,20,1,1,0
16465,39,188571,7,0,2,0,1,0,0,40,1,1,2
16466,52,312500,11,1,3,0,0,0,0,40,1,1,0
16467,25,278404,13,1,3,0,1,0,0,40,1,1,1
16468,27,114225,10,1,3,0,1,0,0,60,1,0,2
16469,18,184016,7,1,4,0,0,0,0,20,1,1,1
16470,41,183009,9,0,2,3,1,0,0,40,1,0,0
16471,59,205759,16,1,3,0,1,0,0,50,1,1,1
16472,23,462294,12,1,4,3,1,0,0,44,1,1,1
16473,42,102085,9,1,4,0,0,0,0,15,1,1,1
16474,54,83311,15,0,2,0,1,0,0,30,1,0,2
16475,39,248694,9,1,3,0,1,0,0,60,1,1,1
16476,57,190747,5,0,2,0,1,0,0,40,1,1,0
16477,51,162988,6,1,0,0,0,0,0,25,1,1,1
16478,31,156890,4,0,2,0,1,0,0,40,1,1,2
16479,24,310380,10,1,4,3,0,0,0,45,1,1,1
16480,35,172186,10,1,4,0,1,0,0,40,1,1,1
16481,26,311497,13,1,3,0,0,0,0,40,1,1,1
16482,42,443508,16,0,2,0,1,0,0,45,1,0,2
16483,31,152156,9,0,2,0,1,0,0,45,1,1,1
16484,46,155890,13,0,2,0,1,0,0,40,1,0,1
16485,38,312528,13,0,2,0,1,0,0,37,1,1,0
16486,51,282744,13,0,2,0,1,0,0,40,0,1,1
16487,27,205145,9,0,2,0,1,0,0,40,1,1,1
16489,22,401451,10,0,2,0,1,0,0,48,1,0,1
16491,25,189027,13,1,4,0,1,0,0,40,1,1,1
16492,58,35551,13,0,2,0,1,0,0,70,1,0,2
16493,23,42706,10,1,3,0,1,0,0,45,1,1,1
16494,63,106910,3,1,5,2,0,0,0,19,0,1,1
16495,23,53245,5,1,3,0,1,0,0,40,1,1,1
16496,51,221672,14,0,2,0,1,1,0,50,1,0,1
16497,75,71898,1,1,3,2,0,0,0,48,0,1,1
16498,52,222107,10,1,0,0,0,0,0,50,1,1,1
16499,69,277588,9,0,2,0,1,0,0,10,1,1,1
16501,40,391744,9,1,0,3,0,0,0,40,1,1,0
16502,34,418020,16,0,2,0,1,0,0,50,1,0,1
16503,21,39236,10,1,3,0,0,0,0,8,1,1,0
16504,30,86808,13,1,5,0,0,0,0,40,1,1,1
16505,46,147640,3,0,2,1,1,0,1,40,1,1,1
16506,21,184756,10,1,4,0,0,0,0,16,1,1,1
16507,44,191256,9,0,2,0,1,0,0,40,1,1,1
16508,51,105943,9,0,1,0,0,1,0,40,1,1,0
16509,40,101272,9,1,3,0,0,0,0,32,1,1,1
16510,33,175023,9,0,2,0,1,0,0,37,1,1,0
16511,22,357612,9,0,2,0,1,0,0,60,1,1,2
16512,23,82777,9,0,2,0,1,0,0,30,1,1,1
16513,75,218521,10,1,3,0,1,0,0,30,1,1,2
16514,55,179534,7,1,0,0,0,0,0,40,1,1,1
16516,45,148549,10,1,3,0,1,1,0,56,1,0,1
16517,31,198069,9,1,4,0,1,0,0,24,1,1,1
16518,49,236586,9,0,2,0,1,0,0,40,1,0,1
16519,26,167261,13,1,3,0,0,0,0,40,1,1,0
16520,61,160942,14,0,2,0,1,1,0,50,1,1,1
16521,44,107584,14,0,2,0,1,1,0,50,1,1,1
16522,28,251854,10,1,0,3,0,0,0,40,1,1,0
16524,51,302579,9,1,5,3,0,0,0,30,1,1,1
16525,44,64632,16,0,2,0,1,0,0,60,1,1,2
16526,24,83141,13,1,3,0,1,0,0,40,1,1,1
16527,46,326048,10,0,2,0,1,0,0,40,1,0,2
16528,36,83471,9,1,0,2,0,0,0,20,1,1,1
16529,23,170070,8,1,3,0,0,0,0,38,1,1,1
16530,25,207875,4,0,2,0,1,0,0,40,0,1,1
16531,48,119722,10,0,2,3,1,0,0,8,1,1,1
16532,18,335665,7,1,5,3,0,0,0,24,1,1,1
16533,25,212522,9,1,5,0,1,0,0,40,1,1,1
16534,19,42069,9,1,4,0,1,1,0,45,1,1,1
16536,33,236396,9,1,4,0,1,0,0,35,1,1,1
16537,42,159911,9,1,0,0,0,0,0,40,1,1,1
